uuid;data;cor;resultado;tipo;tempo_controle;rating_proprio;rating_adversario;adversario;acuracia_pct;eco_code;abertura;url;mes;mes_str
9470c989-6e3b-11ef-8eda-8cf63301000f;2024-09-08;white;derrota;rapid;600;799;833;Jeffreyhogan;;Queens;Queens Pawn Opening Krause Variation...4.dxc5 e6 5.c4 Bxc5;https://www.chess.com/game/live/119398413526;2024-09;2024-09
5845b07b-6e3c-11ef-bb45-0e5aa601000f;2024-09-08;black;derrota;rapid;600;790;784;evanslo9898;;Alapin;Alapin Sicilian Defense 2...e6 3.Nf3 Nc6 4.d4;https://www.chess.com/game/live/119398463202;2024-09;2024-09
51f07c1c-6e3d-11ef-87e9-4857d101000f;2024-09-08;white;derrota;rapid;600;783;820;lgafsi2804;;Owens;Owens Defense 2.d4 Bb7;https://www.chess.com/game/live/119398527004;2024-09;2024-09
a8ebece7-6e44-11ef-a6cf-c791d401000f;2024-09-08;black;derrota;rapid;600;775;788;EleompeortosMau;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119398995880;2024-09;2024-09
a916ddb0-6e33-11ef-a6cf-c791d401000f;2024-09-08;white;vitoria;rapid;600;799;776;ZKCestari;;Slav;Slav Defense;https://www.chess.com/game/live/119397871014;2024-09;2024-09
84ad733a-6e0b-11ef-87e9-4857d101000f;2024-09-08;black;vitoria;rapid;600;782;757;martarguezz;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119393957378;2024-09;2024-09
ddd6a0e9-6e34-11ef-a6cf-c791d401000f;2024-09-08;white;derrota;rapid;600;791;805;NineFourTwenty;;Queens;Queens Gambit Accepted Central Variation Alekhine System 4.Nc3;https://www.chess.com/game/live/119397957770;2024-09;2024-09
e8b9b188-6dfa-11ef-87e9-4857d101000f;2024-09-08;white;derrota;rapid;600;766;790;Checkmatist2025;;Reti;Reti Opening Pirc Invitation 2.c4 e5;https://www.chess.com/game/live/119391970020;2024-09;2024-09
4e43535b-6de8-11ef-b52b-e7f1c301000f;2024-09-08;white;vitoria;rapid;600;729;729;Semyon30;85.86;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/119389721056;2024-09;2024-09
b56c410d-6dea-11ef-bb45-0e5aa601000f;2024-09-08;black;vitoria;rapid;600;737;736;Oxkeepsdabud;;Van;Van Geet Opening 1...c5 2.Nf3 Nc6;https://www.chess.com/game/live/119390003422;2024-09;2024-09
9891f924-6deb-11ef-b461-08f94a01000f;2024-09-08;white;vitoria;rapid;600;744;708;rajattyagi21;;Queens;Queens Gambit Declined Chigorin Exchange Variation;https://www.chess.com/game/live/119390107254;2024-09;2024-09
0481ce71-6dec-11ef-b52b-e7f1c301000f;2024-09-08;black;derrota;rapid;600;736;761;Tsousa9;;Indian;Indian Game;https://www.chess.com/game/live/119390157050;2024-09;2024-09
9f78d456-6dec-11ef-a6cf-c791d401000f;2024-09-08;black;vitoria;rapid;600;744;727;Silborg39;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1;https://www.chess.com/game/live/119390229226;2024-09;2024-09
19d5fc79-6def-11ef-87e9-4857d101000f;2024-09-08;black;derrota;rapid;600;736;740;Ntando-MK;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1;https://www.chess.com/game/live/119390526168;2024-09;2024-09
418ef083-6df0-11ef-b52b-e7f1c301000f;2024-09-08;white;vitoria;rapid;600;744;707;HalconX;;Queens;Queens Gambit Accepted Central Variation Modern Defense 4.Nf3;https://www.chess.com/game/live/119390666196;2024-09;2024-09
afb2708b-6e0a-11ef-b52b-e7f1c301000f;2024-09-08;black;vitoria;rapid;600;774;732;GuyGBoi;;Alapin;Alapin Sicilian Defense 2...Nc6 3.Nf3;https://www.chess.com/game/live/119393859608;2024-09;2024-09
a9654a2f-6df4-11ef-b52b-e7f1c301000f;2024-09-08;white;vitoria;rapid;600;751;714;JuanitoPro2008;;Queens;Queens Gambit Accepted Central Variation Modern Defense 4.Nf3 Bg4;https://www.chess.com/game/live/119391201310;2024-09;2024-09
b90c7122-6df5-11ef-87e9-4857d101000f;2024-09-08;black;vitoria;rapid;600;759;749;Enthusiasticbluemuffin;;Indian;Indian Game East Indian London System 3...Bg7 4.e3 O O;https://www.chess.com/game/live/119391330852;2024-09;2024-09
8732f2cd-6df6-11ef-8eda-8cf63301000f;2024-09-08;white;vitoria;rapid;600;767;772;Elivenus97;;Owens;Owens Defense 2.d4;https://www.chess.com/game/live/119391429022;2024-09;2024-09
30834c78-6df9-11ef-b461-08f94a01000f;2024-09-08;white;vitoria;rapid;600;775;773;Aungyou;;Queens;Queens Pawn Opening;https://www.chess.com/game/live/119391757624;2024-09;2024-09
c7d05c29-6df9-11ef-8eda-8cf63301000f;2024-09-08;black;vitoria;rapid;600;783;767;Stefto97;;Queens;Queens Gambit Declined Modern Variation 4...dxc4;https://www.chess.com/game/live/119391830622;2024-09;2024-09
7873eeee-6dfa-11ef-b52b-e7f1c301000f;2024-09-08;black;derrota;rapid;600;774;769;Ivek2023;;Center;Center Game Accepted Normal Variation;https://www.chess.com/game/live/119391916126;2024-09;2024-09
6e4392b1-6df2-11ef-b52b-e7f1c301000f;2024-09-08;white;empate;rapid;600;744;738;jessiecartlidge;;Queens;Queens Gambit Accepted Central Variation Alekhine System 4.Nc3;https://www.chess.com/game/live/119390931160;2024-09;2024-09
01126119-6f16-11ef-87e9-4857d101000f;2024-09-09;white;vitoria;rapid;600;807;802;tslmabr;;English;English Opening Symmetrical Three Knights System 3...e6 4.d4;https://www.chess.com/game/live/119418552882;2024-09;2024-09
a32f1f68-6f17-11ef-87e9-4857d101000f;2024-09-09;white;vitoria;rapid;600;823;800;Azure_Redux;;Queens;Queens Gambit Accepted Showalter Bogoljubov Defense 5...b5;https://www.chess.com/game/live/119418665998;2024-09;2024-09
469b6f36-6f16-11ef-9365-b32b3501000f;2024-09-09;black;vitoria;rapid;600;815;810;ccanir;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119418571884;2024-09;2024-09
bbc32dc2-6f1d-11ef-9365-b32b3501000f;2024-09-09;white;vitoria;rapid;600;831;810;blueblohsh;;Slav;Slav Defense Modern Triangle Noteboom Variation 5.e4 b5;https://www.chess.com/game/live/119419082420;2024-09;2024-09
2d53a454-6f14-11ef-8eda-8cf63301000f;2024-09-09;black;derrota;rapid;600;799;811;DAVIDxMOSHE;;Nimzowitsch;Nimzowitsch Defense 2.d4 e6 3.Nf3 d5 4.e5;https://www.chess.com/game/live/119418426602;2024-09;2024-09
296eecfc-6f10-11ef-a6cf-c791d401000f;2024-09-09;black;vitoria;rapid;600;799;765;delfini8888;;Sicilian;Sicilian Defense Bowdler Attack 2...Nc6;https://www.chess.com/game/live/119418159302;2024-09;2024-09
7ca04cef-6f0e-11ef-87e9-4857d101000f;2024-09-09;white;vitoria;rapid;600;791;787;Y-WAIT;;Queens;Queens Gambit Declined Chigorin Janowski Variation 4...Nf6 5.e4 Bg4;https://www.chess.com/game/live/119418047692;2024-09;2024-09
0518bd86-6f0d-11ef-9365-b32b3501000f;2024-09-09;black;vitoria;rapid;600;783;771;CallMeJooj;62.94;Kings;Kings Indian Defense 3.Nf3 Bg7;https://www.chess.com/game/live/119417950644;2024-09;2024-09
d83258de-6f11-11ef-9365-b32b3501000f;2024-09-09;white;vitoria;rapid;600;807;790;KingWillofKool;;Queens;Queens Gambit Declined Marshall Defense 3.Nc3;https://www.chess.com/game/live/119418269010;2024-09;2024-09
5d15e5e5-6f1f-11ef-8eda-8cf63301000f;2024-09-10;black;vitoria;rapid;600;839;837;WalterFish34;81.19;Indian;Indian Game...4.Nf3 Bd6 5.Bxd6 Qxd6;https://www.chess.com/game/live/119419194504;2024-09;2024-09
ee99b67d-6f81-11ef-a614-8759f201000f;2024-09-10;black;derrota;rapid;600;831;841;geometar_perisic;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119428159508;2024-09;2024-09
17f64392-6fba-11ef-9f4c-b9eb6001000f;2024-09-10;white;derrota;rapid;600;823;847;nightograph7;;Neo;Neo Grunfeld Defense Classical Original Defense 7.Nc3;https://www.chess.com/game/live/119434886030;2024-09;2024-09
6e3ce812-6fba-11ef-8876-7a654a01000f;2024-09-10;black;derrota;rapid;600;815;816;leoss1993;;Sicilian;Sicilian Defense Taimanov Variation 5.Nc3;https://www.chess.com/game/live/119434917832;2024-09;2024-09
451aec88-70ad-11ef-b3bc-f66d1801000f;2024-09-11;black;derrota;rapid;600;799;814;hamer765;49.8;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119457012112;2024-09;2024-09
0e10002c-70ac-11ef-bdd5-b5eec501000f;2024-09-11;white;vitoria;rapid;600;807;786;wennnn00;;Old;Old Benoni Defense 2.dxc5;https://www.chess.com/game/live/119456931206;2024-09;2024-09
4b1c919f-70a6-11ef-9dd1-fa622501000f;2024-09-11;black;derrota;rapid;600;799;825;Bergermeister1973;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6 4.O O;https://www.chess.com/game/live/119456546032;2024-09;2024-09
37d315d5-70a5-11ef-b3bc-f66d1801000f;2024-09-11;white;derrota;rapid;600;807;817;PipeAyala0331;;Queens;Queens Gambit Accepted Central Variation Alekhine System 4.Nc3;https://www.chess.com/game/live/119456474144;2024-09;2024-09
326b5e42-704b-11ef-96b8-d6d30b01000f;2024-09-11;white;derrota;rapid;600;807;807;Melsebaie2021;62.5;English;English Opening Symmetrical Three Knights System 3...e6 4.d4 cxd4 5.Nxd4;https://www.chess.com/game/live/119447256026;2024-09;2024-09
1c3eab68-7092-11ef-9dd1-fa622501000f;2024-09-11;black;vitoria;rapid;600;815;787;chesman009;;Colle;Colle System 3...e6 4.Bd3 Bd6 5.Nbd2;https://www.chess.com/game/live/119455206752;2024-09;2024-09
71705bf4-7117-11ef-9b8d-3a04a201000f;2024-09-12;white;vitoria;rapid;600;807;812;jimmy_ray40;81.71;Richter;Richter Veresov Attack;https://www.chess.com/game/live/119466653550;2024-09;2024-09
db46d229-7118-11ef-96b8-d6d30b01000f;2024-09-12;white;vitoria;rapid;600;815;811;isvega46;;Vienna;Vienna Game;https://www.chess.com/game/live/119466840318;2024-09;2024-09
eff26f10-715b-11ef-96b8-d6d30b01000f;2024-09-12;black;derrota;rapid;600;807;816;giacomozonno;;French;French Defense Franco Sicilian Defense;https://www.chess.com/game/live/119474615578;2024-09;2024-09
10e59319-715e-11ef-96b8-d6d30b01000f;2024-09-12;black;derrota;rapid;600;799;830;ezthunder;;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119474772782;2024-09;2024-09
3be655d8-715e-11ef-9dd1-fa622501000f;2024-09-12;white;derrota;rapid;600;792;837;ezthunder;;Queens;Queens Pawn Opening Levitsky Attack 2...f6 3.Bf4;https://www.chess.com/game/live/119474784934;2024-09;2024-09
383d011c-71eb-11ef-ba25-76246101000f;2024-09-13;black;derrota;rapid;600;809;805;ALBINI26;;Alapin;Alapin Sicilian Defense 2...e6 3.Nf3;https://www.chess.com/game/live/119487701266;2024-09;2024-09
9d4586cd-71ea-11ef-b305-a358ff01000f;2024-09-13;white;vitoria;rapid;600;817;788;simonecheverri;;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/119487622114;2024-09;2024-09
42365f71-71df-11ef-ba25-76246101000f;2024-09-13;white;vitoria;rapid;600;800;782;c4shmoneymckelvey;64.8;Undefined;Undefined;https://www.chess.com/game/live/119486130740;2024-09;2024-09
47569a41-71e2-11ef-ba25-76246101000f;2024-09-13;black;vitoria;rapid;600;809;814;jopzjo;;French;French Defense Kings Indian Attack 2...c5;https://www.chess.com/game/live/119486525626;2024-09;2024-09
84403a58-7295-11ef-a969-4943ea01000f;2024-09-14;white;vitoria;rapid;600;817;814;KaurSuur;;Queens;Queens Gambit Accepted Central Variation McDonnell Defense 4.Nf3;https://www.chess.com/game/live/119502860188;2024-09;2024-09
4e971993-729a-11ef-a565-23f3b001000f;2024-09-14;white;derrota;rapid;600;809;831;Mehul_mt_1314;52.58;Caro;Caro Kann Defense 2.d4;https://www.chess.com/game/live/119503386920;2024-09;2024-09
4631f45d-729f-11ef-a565-23f3b001000f;2024-09-14;black;derrota;rapid;600;801;826;GhinwaG;;Sicilian;Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e6 4.Nc3;https://www.chess.com/game/live/119503955942;2024-09;2024-09
9391308f-7348-11ef-8802-9c9a1201000f;2024-09-15;white;vitoria;rapid;600;809;785;shirvashkarami;;French;French Defense Normal Variation;https://www.chess.com/game/live/119519020850;2024-09;2024-09
b465d353-7398-11ef-ba25-76246101000f;2024-09-15;white;derrota;rapid;600;801;826;Kaolen-Fisher1;;Colle;Colle System 3...Bg4 4.c4;https://www.chess.com/game/live/119528069924;2024-09;2024-09
08db9ca0-739b-11ef-987f-847ac201000f;2024-09-15;black;empate;rapid;600;793;809;Diego5883;;Sicilian;Sicilian Defense French Variation 3.d4 cxd4;https://www.chess.com/game/live/119528320950;2024-09;2024-09
d4d78960-7477-11ef-9ab0-47013201000f;2024-09-16;black;derrota;rapid;600;785;789;Pranav32067;64.09;Sicilian;Sicilian Defense Open 3...cxd4 4.c3;https://www.chess.com/game/live/119549404542;2024-09;2024-09
7c60defb-747a-11ef-805c-12e99501000f;2024-09-16;black;derrota;rapid;600;777;790;juangamper;;Sicilian;Sicilian Defense Bowdler Attack 2...e6 3.Nc3 Nc6;https://www.chess.com/game/live/119549623292;2024-09;2024-09
06d7a5cb-747b-11ef-b15e-98e90201000f;2024-09-16;white;derrota;rapid;600;769;785;Mikeyy868;;Kings;Kings Indian Defense 3.Nf3 Bg7;https://www.chess.com/game/live/119549665972;2024-09;2024-09
5c7bf128-748a-11ef-805c-12e99501000f;2024-09-16;white;derrota;rapid;600;761;785;cryptictoad;74.57;Ruy;Ruy Lopez Opening Spanish Countergambit;https://www.chess.com/game/live/119550764260;2024-09;2024-09
8976fcf8-754e-11ef-aa74-412b0601000f;2024-09-17;white;vitoria;rapid;600;770;775;00turtle;;Kings;Kings Pawn Opening St George Defense 2.d4;https://www.chess.com/game/live/119569909380;2024-09;2024-09
2ed8a4e9-7553-11ef-aa74-412b0601000f;2024-09-17;black;derrota;rapid;600;762;761;Calebsino;;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119570220292;2024-09;2024-09
377fdcfd-754e-11ef-88c2-e5f15501000f;2024-09-17;black;derrota;rapid;600;761;790;matteofelix;;Alekhines;Alekhines Defense 2.Nc3;https://www.chess.com/game/live/119569887948;2024-09;2024-09
169a2574-7532-11ef-819b-500f7c01000f;2024-09-17;black;derrota;rapid;600;753;782;Overlord_36477;71.47;Sicilian;Sicilian Defense 2.Nf3 d6 3.Bc4 Nf6 4.Nc3;https://www.chess.com/game/live/119567504902;2024-09;2024-09
9127fdab-7538-11ef-819b-500f7c01000f;2024-09-17;black;vitoria;rapid;600;761;743;hallansmithee;;Sicilian;Sicilian Defense Old Sicilian Variation 3.d3 d6;https://www.chess.com/game/live/119568150556;2024-09;2024-09
8b90aa3e-754d-11ef-aa74-412b0601000f;2024-09-17;white;vitoria;rapid;600;769;747;danielihp;;Queens;Queens Gambit Declined Albin Countergambit;https://www.chess.com/game/live/119569842732;2024-09;2024-09
f3bee253-7627-11ef-ab1b-1456ed01000f;2024-09-18;black;derrota;rapid;600;755;794;Carrascal;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6 4.Qd1;https://www.chess.com/game/live/119590107790;2024-09;2024-09
71948a66-76d0-11ef-a97f-f5c09501000f;2024-09-19;white;vitoria;rapid;600;763;752;Chef1327;;Ruy;Ruy Lopez Opening Morphy Defense Exchange Variation 4...dxc6;https://www.chess.com/game/live/119607004698;2024-09;2024-09
3238b9ff-76d3-11ef-8922-86404901000f;2024-09-19;black;derrota;rapid;600;755;781;PaulH3927;;Sicilian;Sicilian Defense Old Sicilian Variation;https://www.chess.com/game/live/119607241326;2024-09;2024-09
dee226c8-76d1-11ef-8e10-9eadaf01000f;2024-09-19;black;derrota;rapid;600;763;782;nadiralfar;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119607129698;2024-09;2024-09
5be8f24e-76d1-11ef-b24b-dcd0c201000f;2024-09-19;black;vitoria;rapid;600;771;750;rikirikiri;;Sicilian;Sicilian Defense Open Lowenthal Variation 5.Nf3 Nf6;https://www.chess.com/game/live/119607084940;2024-09;2024-09
ac6d284f-76ce-11ef-a97f-f5c09501000f;2024-09-19;white;derrota;rapid;600;755;758;Akomolede;;Ruy;Ruy Lopez Opening Classical Central Variation 4...Nf6 5.d4 exd4;https://www.chess.com/game/live/119606844396;2024-09;2024-09
7ae76a47-76d6-11ef-ab1b-1456ed01000f;2024-09-19;white;vitoria;rapid;600;763;766;jdahu;;Queens;Queens Gambit Declined Chigorin Defense 3.Nf3 e6 4.Nc3;https://www.chess.com/game/live/119607504904;2024-09;2024-09
6a0ab601-76cb-11ef-a97f-f5c09501000f;2024-09-19;black;vitoria;rapid;600;755;752;rbenavente87;;Sicilian;Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6;https://www.chess.com/game/live/119606537740;2024-09;2024-09
63d549b8-76c2-11ef-ab1b-1456ed01000f;2024-09-19;white;vitoria;rapid;600;747;710;fmf2005;;Ruy;Ruy Lopez Opening Morphy Defense Caro Variation 5.Bb3;https://www.chess.com/game/live/119605620480;2024-09;2024-09
b3061268-769c-11ef-8922-86404901000f;2024-09-19;black;derrota;rapid;600;739;747;hamzekhosrav;;Sicilian;Sicilian Defense Open 3...cxd4 4.Nxd4 d6;https://www.chess.com/game/live/119600930292;2024-09;2024-09
ab827735-769a-11ef-8e10-9eadaf01000f;2024-09-19;white;derrota;rapid;600;747;777;Pilotink;61.12;Indian;Indian Game 2.Bf4 d6 3.Nc3;https://www.chess.com/game/live/119600662722;2024-09;2024-09
ac977df9-76cc-11ef-a97f-f5c09501000f;2024-09-19;white;vitoria;rapid;600;763;742;oscar-gerardo;67.17;Bishops;Bishops Opening Boi Variation 3.Nf3;https://www.chess.com/game/live/119606658394;2024-09;2024-09
27e58fd7-778b-11ef-b4c3-f834b401000f;2024-09-20;black;derrota;rapid;600;771;783;Zidanezi;;Sicilian;Sicilian Defense Bowdler Attack 2...Nc6;https://www.chess.com/game/live/119624930582;2024-09;2024-09
86dc15dc-7764-11ef-87c3-b0b62e01000f;2024-09-20;white;derrota;rapid;600;779;802;Jonny_FnC;;Reti;Reti Opening Kingside Fianchetto Variation 2.e4 Bg7;https://www.chess.com/game/live/119620158348;2024-09;2024-09
e7523e8d-775f-11ef-91c4-4ca61b01000f;2024-09-20;white;vitoria;rapid;600;771;763;kevincanch;83.98;Ruy;Ruy Lopez Opening Morphy Defense Open;https://www.chess.com/game/live/119619540250;2024-09;2024-09
e3355c34-7762-11ef-aa62-96fd8801000f;2024-09-20;black;vitoria;rapid;600;779;769;CapableApe;94.78;Sicilian;Sicilian Defense Canal Attack 3...Nc6 4.c3 Nf6;https://www.chess.com/game/live/119619937966;2024-09;2024-09
85ed3e1e-7763-11ef-aa62-96fd8801000f;2024-09-20;black;vitoria;rapid;600;787;791;RKRK2103;;Sicilian;Sicilian Defense Nyezhmetdinov Rossolimo Attack 3...e5;https://www.chess.com/game/live/119620022778;2024-09;2024-09
b48c1751-783e-11ef-aa62-96fd8801000f;2024-09-21;white;vitoria;rapid;600;779;762;ud0708;66.95;Queens;Queens Pawn Opening Mikenas Defense 2.Nf3;https://www.chess.com/game/live/119641339510;2024-09;2024-09
fdc1e4db-783f-11ef-b4c3-f834b401000f;2024-09-21;black;derrota;rapid;600;771;795;PrayBelieveActStayStrong;;Sicilian;Sicilian Defense Bowdler Attack 2...Nc6;https://www.chess.com/game/live/119641492164;2024-09;2024-09
247a4f39-7840-11ef-93bd-e7d37a01000f;2024-09-21;white;derrota;rapid;600;762;755;never3;;Queens;Queens Pawn Opening;https://www.chess.com/game/live/119641509672;2024-09;2024-09
ae511019-7841-11ef-9a0c-c9923c01000f;2024-09-21;white;vitoria;rapid;600;770;755;Nachdemars;;English;English Opening 1...b6 2.d4;https://www.chess.com/game/live/119641689182;2024-09;2024-09
4eaa9a1d-7843-11ef-91c4-4ca61b01000f;2024-09-21;black;vitoria;rapid;600;778;741;Livingmunsi;;Sicilian;Sicilian Defense French Variation 3.Nc3 Nc6;https://www.chess.com/game/live/119641877098;2024-09;2024-09
77e5026e-7848-11ef-a9f0-c5558301000f;2024-09-21;black;derrota;rapid;600;770;776;ben541;;Indian;Indian Game East Indian London System 3...Bg7 4.e3 O O 5.Nbd2;https://www.chess.com/game/live/119642461380;2024-09;2024-09
a871a440-7863-11ef-a9f0-c5558301000f;2024-09-21;white;vitoria;rapid;600;778;780;darudesandstorm92;;Ruy;Ruy Lopez Opening Classical Defense;https://www.chess.com/game/live/119645132030;2024-09;2024-09
be0bcaff-7946-11ef-91c4-4ca61b01000f;2024-09-22;white;derrota;rapid;600;755;791;mcrooks1721;;Queens;Queens Gambit Declined Chigorin Janowski Variation 4...Nf6 5.e4 Bg4;https://www.chess.com/game/live/119665800324;2024-09;2024-09
ffc3a27e-7945-11ef-aa62-96fd8801000f;2024-09-22;black;derrota;rapid;600;763;794;zt_ta;;Indian;Indian Game...3.Nc3 d5 4.e3 Bg7;https://www.chess.com/game/live/119665752016;2024-09;2024-09
528f8918-7944-11ef-91c4-4ca61b01000f;2024-09-22;white;vitoria;rapid;600;771;778;gabrielchess1986;;Queens;Queens Pawn Opening Krause Variation 3.c4;https://www.chess.com/game/live/119665642312;2024-09;2024-09
5e7c64bd-7936-11ef-91c4-4ca61b01000f;2024-09-22;white;derrota;rapid;600;762;767;UnrealOmar;;Petrovs;Petrovs Defense Classical Variation;https://www.chess.com/game/live/119664722672;2024-09;2024-09
7e31187f-7917-11ef-ba61-14dfbc01000f;2024-09-22;white;derrota;rapid;600;762;789;TonyAce570;57.92;Ruy;Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7;https://www.chess.com/game/live/119661901464;2024-09;2024-09
04d14453-7907-11ef-a183-596ca601000f;2024-09-22;black;derrota;rapid;600;770;802;SathiyatheKING;;Caro;Caro Kann Defense;https://www.chess.com/game/live/119659965992;2024-09;2024-09
2028157f-7935-11ef-91c4-4ca61b01000f;2024-09-22;black;vitoria;rapid;600;770;756;MiguelCarreraJmnz;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4;https://www.chess.com/game/live/119664635354;2024-09;2024-09
392f9fff-7ae0-11ef-900b-6b557201000f;2024-09-24;white;vitoria;rapid;600;827;788;Chandupathi;;Kings;Kings Pawn Opening St George Defense 2.d4 b5 3.Nf3 Bb7;https://www.chess.com/game/live/119705936350;2024-09;2024-09
cf6d6f4f-7acb-11ef-9881-23014601000f;2024-09-24;black;vitoria;rapid;600;763;768;lethanhthao16;74.25;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119704527776;2024-09;2024-09
f70758a1-7ace-11ef-9881-23014601000f;2024-09-24;white;vitoria;rapid;600;771;745;Actoviotrc;;Queens;Queens Gambit;https://www.chess.com/game/live/119704751226;2024-09;2024-09
3c5fc4c5-7ad0-11ef-9881-23014601000f;2024-09-24;black;vitoria;rapid;600;779;742;Tris_Anne;67.92;Sicilian;Sicilian Defense French Variation 3.d4 cxd4;https://www.chess.com/game/live/119704839890;2024-09;2024-09
f7be92bf-7ad1-11ef-900b-6b557201000f;2024-09-24;black;vitoria;rapid;600;787;769;Kwinto7;;Indian;Indian Game Knights Variation East Indian Defense 3.Nc3 Bg7 4.e4;https://www.chess.com/game/live/119704959112;2024-09;2024-09
978af868-7ad3-11ef-900b-6b557201000f;2024-09-24;black;vitoria;rapid;600;795;794;AmarRahic;;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119705070308;2024-09;2024-09
6c136e07-7ad5-11ef-9881-23014601000f;2024-09-24;white;vitoria;rapid;600;803;767;Jayrzk;;Philidor;Philidor Defense 3.Bc4;https://www.chess.com/game/live/119705195558;2024-09;2024-09
420cc6ee-7ad9-11ef-9881-23014601000f;2024-09-24;white;vitoria;rapid;600;812;817;joshh2424;;Queens;Queens Gambit Declined Modern Variation;https://www.chess.com/game/live/119705455112;2024-09;2024-09
168d016a-7adf-11ef-900b-6b557201000f;2024-09-24;black;vitoria;rapid;600;820;802;roland_dg5;;Sicilian;Sicilian Defense;https://www.chess.com/game/live/119705857874;2024-09;2024-09
bd161359-7ae3-11ef-900b-6b557201000f;2024-09-24;black;empate;rapid;600;827;819;KaustavXD;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119706180424;2024-09;2024-09
3fd66076-7b87-11ef-b985-d4847f01000f;2024-09-25;black;vitoria;rapid;600;875;848;rizthizz;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119723349156;2024-09;2024-09
7c811400-7b87-11ef-b985-d4847f01000f;2024-09-25;black;vitoria;rapid;600;883;857;VinhK61PDL;;Sicilian;Sicilian Defense Taimanov Variation 5.Nxc6 bxc6;https://www.chess.com/game/live/119723370436;2024-09;2024-09
76749107-7b77-11ef-b764-f4e06b01000f;2024-09-25;white;vitoria;rapid;600;851;837;Choilm;;Queens;Queens Gambit Declined Austrian Variation;https://www.chess.com/game/live/119721733116;2024-09;2024-09
82e281b8-7ba4-11ef-b19c-4c4a2401000f;2024-09-25;white;derrota;rapid;600;866;859;fracturedmind07;;Englund;Englund Gambit;https://www.chess.com/game/live/119725480872;2024-09;2024-09
5f6bd7c3-7b83-11ef-a961-5b19d701000f;2024-09-25;white;derrota;rapid;600;867;887;mikebmx999;51.36;Queens;Queens Gambit;https://www.chess.com/game/live/119722985600;2024-09;2024-09
766e79c6-7ba0-11ef-9868-63f48401000f;2024-09-25;white;derrota;rapid;600;875;908;antobmw;;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/119725208922;2024-09;2024-09
759ec8e9-7b82-11ef-a961-5b19d701000f;2024-09-25;white;vitoria;rapid;600;875;857;mikealmighty13;;Queens;Queens Gambit Accepted Central Variation;https://www.chess.com/game/live/119722896284;2024-09;2024-09
5a8c1522-7b4e-11ef-b19c-4c4a2401000f;2024-09-25;black;vitoria;rapid;600;834;832;bboyfrvr;;Sicilian;Sicilian Defense Bowdler Attack 2...e6 3.Nc3 Nc6;https://www.chess.com/game/live/119716357540;2024-09;2024-09
f2416706-7b7f-11ef-a961-5b19d701000f;2024-09-25;black;vitoria;rapid;600;859;854;KlausSH;;Sicilian;Sicilian Defense Old Sicilian Variation 3.Bc4 e6;https://www.chess.com/game/live/119722646334;2024-09;2024-09
1d6cfc43-7b4b-11ef-b19c-4c4a2401000f;2024-09-25;white;derrota;rapid;600;819;840;chenwie;;Queens;Queens Gambit Declined Marshall Defense;https://www.chess.com/game/live/119715918922;2024-09;2024-09
7432ecb4-7b4c-11ef-a961-5b19d701000f;2024-09-25;white;vitoria;rapid;600;826;789;Lloydbahhhh;54.51;Englund;Englund Gambit 2.dxe5 Nc6;https://www.chess.com/game/live/119716100898;2024-09;2024-09
6034fbe9-7b80-11ef-9868-63f48401000f;2024-09-25;white;vitoria;rapid;600;867;834;Salvo92457;;Queens;Queens Gambit Accepted Central Variation Greco Variation;https://www.chess.com/game/live/119722688922;2024-09;2024-09
